name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
addcarbon_250k_0,sim,csk,953.0,250000.0,21/46,0.4565217,0.003812,0.0306728,7440.0
addcarbon_250k_1,sim,csk,941.0,250000.0,16/44,0.3636364,0.003764,0.0104072,2575.0
addcarbon_250k_2,sim,csk,965.0,250000.0,12/42,0.2857143,0.00386,0.0098684,2443.0
addcarbon_250k_3,sim,csk,910.0,250000.0,15/42,0.3571429,0.00364,0.0107054,2648.0
addcarbon_250k_4,sim,csk,935.0,250000.0,12/42,0.2857143,0.00374,0.0033592,837.0
addcarbon_250k_mean,sim,csk,940.8,250000.0,-,0.3497459,0.0037632,0.0130026,3188.6
