name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_1,dis,csk,246456,903812,17/23,0.7391304347826086,0.02999036074522871,5.152091075500696e-05,0.552071199175478,0.27268502741720624,0.0031013086792386025,2803,6.898258798323317e-05,0.003110956716303611
