name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_GT_0,dis,csk,204256,887001,32/40,0.8,0.039166536111546295,0.009019155559012898,0.23027707973271733,0.009798185120422638,8691
