name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.01_100k_0,dis,murcko,58330.0,99999.0,1/92,0.0108696,0.5833058,1e-05,1.71e-05,1.0
GB_GA_mut_r_0.01_100k_1,dis,murcko,57936.0,99987.0,2/34,0.0588235,0.5794353,3e-05,3.45e-05,3.0
GB_GA_mut_r_0.01_100k_2,dis,murcko,62633.0,99992.0,3/64,0.046875,0.6263801,0.0003802,4.79e-05,38.0
GB_GA_mut_r_0.01_100k_3,dis,murcko,61401.0,99998.0,5/76,0.0657895,0.6140223,0.0007806,8.14e-05,78.0
GB_GA_mut_r_0.01_100k_4,dis,murcko,61980.0,99993.0,6/98,0.0612245,0.6198434,0.0006104,9.68e-05,61.0
GB_GA_mut_r_0.01_100k_mean,dis,murcko,60456.0,99993.8,-,0.0487164,0.6045974,0.0003622,5.56e-05,36.2
