name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
addcarbon_62.5k_3,sim,murcko,4900,62500,7/57,0.12280701754385964,0.0784,0.0012976817956071069,81
