name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_125k_0,dis,murcko,"26,142.0","94,514.0",8/106,0.0754717,0.2765939,0.0079451,745.0
GB_GA_mut_r_0.5_125k_1,dis,murcko,"26,962.0","94,609.0",1/96,0.0104167,0.2849835,1.06e-05,1.0
GB_GA_mut_r_0.5_125k_2,dis,murcko,"31,813.0","101,060.0",1/102,0.0098039,0.3147932,1.98e-05,2.0
GB_GA_mut_r_0.5_125k_3,dis,murcko,"62,664.0","124,985.0",4/62,0.0645161,0.5013722,0.0031543,393.0
GB_GA_mut_r_0.5_125k_4,dis,murcko,"24,167.0","92,054.0",5/71,0.0704225,0.2625307,0.0187247,"1,692.0"
GB_GA_mut_r_0.5_125k_mean,dis,murcko,"34,349.6","101,444.4",-,0.0461262,0.3280547,0.0059709,566.6
