name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_mut_r_0.5_125k_0,dis,murcko,115967.0,27/106,0.254717,0.364552,0.0344408
GB_GA_mut_r_0.5_125k_1,dis,murcko,114117.0,6/96,0.0625,0.3336926,0.0013144
GB_GA_mut_r_0.5_125k_2,dis,murcko,114236.0,18/102,0.1764706,0.3210109,0.0012518
GB_GA_mut_r_0.5_125k_3,dis,murcko,116384.0,12/62,0.1935484,0.352875,0.0747955
GB_GA_mut_r_0.5_125k_4,dis,murcko,113295.0,19/71,0.2676056,0.3190962,0.0024803
GB_GA_mut_r_0.5_125k_mean,dis,murcko,114799.8,-,0.1909683,0.3382453,0.0228566
