name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_RNN_epsilon_0.1_1k_0,sim,csk,654.0,1000.0,4/38,0.1052632,0.654,0.0235415,0.0061538,23.0
DrugEx_RNN_epsilon_0.1_1k_1,sim,csk,661.0,999.0,6/38,0.1578947,0.6616617,0.0193878,0.0091603,19.0
DrugEx_RNN_epsilon_0.1_1k_2,sim,csk,496.0,997.0,1/37,0.027027,0.4974925,0.0331606,0.0020202,32.0
DrugEx_RNN_epsilon_0.1_1k_3,sim,csk,669.0,999.0,3/35,0.0857143,0.6696697,0.0152439,0.0045045,15.0
DrugEx_RNN_epsilon_0.1_1k_4,sim,csk,635.0,1000.0,1/35,0.0285714,0.635,0.001001,0.0015773,1.0
DrugEx_RNN_epsilon_0.1_1k_mean,sim,csk,623.0,999.0,-,0.0808941,0.6235648,0.0184669,0.0046832,18.0
