name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_4,sim,murcko,545405,899315,25/40,0.625,0.01145937422649224,2.9188882649572174e-05,0.39799406353724776,0.6064671444377109,0.0008217365439250985,739,4.583959807840405e-05,0.0008224123502074393
