name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_0,sim,murcko,611459,893470,81/115,0.7043478260869566,0.01151913417067958,0.0003831276298904953,2.0371029343061946,0.684364332322294,0.011195675288481985,10003,0.00013248759360003141,0.011322437623589789
