name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_2,sim,murcko,548057,898365,37/58,0.6379310344827587,0.011639866555536352,9.586380775650478e-05,0.9058419118552887,0.6100604987950332,0.0015561603579836703,1398
