name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_1k_1,dis,csk,835,1000,3/23,0.13043478260869565,0.835,0.005025125628140704,0.003605769230769231,5
