name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_500k_0,sim,csk,63591.0,493941.0,32/46,0.6956522,0.1287421,0.0162956,0.0005035,7920.0
REINVENT_500k_1,sim,csk,52812.0,494446.0,29/44,0.6590909,0.1068105,0.0188377,0.0005494,9142.0
REINVENT_500k_2,sim,csk,64233.0,495364.0,23/42,0.547619,0.1296683,0.0054702,0.0003582,2695.0
REINVENT_500k_3,sim,csk,64723.0,494593.0,24/42,0.5714286,0.1308611,0.0086201,0.0003709,4227.0
REINVENT_500k_4,sim,csk,62945.0,494674.0,22/42,0.5238095,0.1272454,0.0041145,0.0003496,2027.0
REINVENT_500k_mean,sim,csk,61660.8,494603.6,-,0.59952,0.1246655,0.0106676,0.0004263,5202.2
