name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_RNN_4,dis,csk,126412,895624,38/43,0.8837209302325582,0.06990799372152628,0.009867097467604242,0.14114405152162068,0.06807990853304512,60974
