name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_RNN_0,dis,csk,112162,861484,23/40,0.575,0.0512651343592304,0.00012014152323200431,0.33688283821870163,0.1301962659782422,0.008346063304716048,7190,0.0002051025958854636,0.008416306330139274
