name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_125k_0,sim,murcko,56053.0,124987.0,10/115,0.0869565,0.4484706,0.0032106,400.0
GB_GA_mut_r_0.5_125k_1,sim,murcko,58982.0,124999.0,11/100,0.11,0.4718598,0.0031539,393.0
GB_GA_mut_r_0.5_125k_2,sim,murcko,66148.0,124993.0,3/58,0.0517241,0.5292136,0.0035165,438.0
GB_GA_mut_r_0.5_125k_3,sim,murcko,60629.0,124996.0,7/51,0.1372549,0.4850475,0.0056884,707.0
GB_GA_mut_r_0.5_125k_4,sim,murcko,58968.0,124999.0,4/40,0.1,0.4717478,0.0012817,160.0
GB_GA_mut_r_0.5_125k_mean,sim,murcko,60156.0,124994.8,-,0.0971871,0.4812679,0.0033702,419.6
