name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
GB_GA_0,dis,csk,2636,10000,5/40,0.125,0.47420333839150225,0.125,0.2636,0.0116,116
