name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
GB_GA_4,dis,csk,2598,9999,13/43,0.3023255813953488,1.1636858406287485,0.009191616836102215,0.5553446637254316,0.25982598259825984,0.021802180218021803,218,0.005029013539651838,0.022288109600245375
