name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_100k_3,dis,murcko,59045,99970,14/76,0.18421052631578946,0.5906271881564469,0.0043097818989160245,0.00023716352424997035,429
