name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
addcarbon_125k_0,dis,murcko,"2,329.0","125,000.0",0/92,0.0,0.018632,0.0,0.0
addcarbon_125k_1,dis,murcko,"3,280.0","125,000.0",1/34,0.0294118,0.02624,0.0006404,80.0
addcarbon_125k_2,dis,murcko,"2,875.0","125,000.0",0/64,0.0,0.023,0.0,0.0
addcarbon_125k_3,dis,murcko,"3,193.0","125,000.0",2/76,0.0263158,0.025544,0.00012,15.0
addcarbon_125k_4,dis,murcko,"3,100.0","125,000.0",2/98,0.0204082,0.0248,0.0029607,369.0
addcarbon_125k_mean,dis,murcko,"2,955.4","125,000.0",-,0.0152271,0.0236432,0.0007442,92.8
