name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_3,sim,csk,142125,843014,31/35,0.8857142857142857,0.16859150619088176,0.01575906546898251,0.00021816543977930104,13079
