name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_1k_0,dis,csk,673.0,990.0,3/40,0.075,0.679798,0.0040568,0.0044776,4.0
REINVENT_1k_1,dis,csk,673.0,992.0,0/23,0.0,0.6784274,0.0,0.0,0.0
REINVENT_1k_2,dis,csk,699.0,993.0,2/40,0.05,0.7039275,0.0020182,0.0028694,2.0
REINVENT_1k_3,dis,csk,625.0,988.0,2/37,0.0540541,0.6325911,0.0091931,0.0032103,9.0
REINVENT_1k_4,dis,csk,666.0,993.0,11/43,0.255814,0.6706949,0.0530223,0.0167939,50.0
REINVENT_1k_mean,dis,csk,667.2,991.2,-,0.0869736,0.6730878,0.0136581,0.0054702,13.0
