name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
Molpher_125k_0,sim,csk,125345.0,25/38,0.6578947,0.1780366,0.0199848
Molpher_125k_1,sim,csk,125076.0,23/38,0.6052632,0.1718235,0.023066
Molpher_125k_2,sim,csk,125016.0,20/37,0.5405405,0.1745457,0.015398
Molpher_125k_3,sim,csk,125013.0,20/35,0.5714286,0.1725821,0.0113348
Molpher_125k_4,sim,csk,125073.0,16/35,0.4571429,0.1753056,0.0049331
Molpher_125k_mean,sim,csk,125104.6,-,0.566454,0.1744587,0.0149434
