name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_log_p_mut_r_0.5_3,sim,murcko,812980,3/57,0.05263157894736842,0.22739304779945385,0.0003911535339122734
