name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.6_250k_0,sim,murcko,247380,104/172,0.6046511627906976,0.6447570539251354,0.04562616217964265
