name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_0,sim,murcko,446129.0,765285.0,18/115,0.1565217,0.582958,0.0099946,4.03e-05,7573.0
REINVENT_1,sim,murcko,637128.0,906632.0,8/100,0.08,0.7027416,4.96e-05,1.26e-05,45.0
REINVENT_2,sim,murcko,489299.0,794330.0,12/58,0.2068966,0.6159896,0.000141,2.45e-05,112.0
REINVENT_3,sim,murcko,475230.0,857921.0,12/51,0.2352941,0.5539321,0.000155,2.53e-05,133.0
REINVENT_4,sim,murcko,411061.0,746806.0,3/40,0.075,0.5504254,0.0002317,7.3e-06,173.0
REINVENT_mean,sim,murcko,491769.4,814194.8,-,0.1507425,0.6012093,0.0021144,2.2e-05,1607.2
