name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
Molpher_1k_0,dis,murcko,354.0,1096.0,0/92,0.0,0.3229927,0.0,0.0,0.0
Molpher_1k_1,dis,murcko,305.0,1052.0,0/34,0.0,0.289924,0.0,0.0,0.0
Molpher_1k_2,dis,murcko,409.0,1050.0,0/64,0.0,0.3895238,0.0,0.0,0.0
Molpher_1k_3,dis,murcko,399.0,1221.0,1/76,0.0131579,0.3267813,0.0008197,0.0025126,1.0
Molpher_1k_4,dis,murcko,479.0,1026.0,1/98,0.0102041,0.4668616,0.0009756,0.0020921,1.0
Molpher_1k_mean,dis,murcko,389.2,1089.0,-,0.0046724,0.3592167,0.0003591,0.0009209,0.4
