name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_mean,dis,murcko,532549.2,891966.0,-,0.3871818,0.0072313,8.48e-05,0.5957853,0.5970313,0.0021238,1890.0,5.35e-05,0.0021306
