name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
GB_GA_mean,dis,murcko,4415.6,9998.0,-,0.0398009,0.089322,0.0008195,0.050558,0.4416521,0.0030201,30.2
