name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_GT_1_mean,dis,murcko,554504.8,908333.0,-,0.3337688,0.0060431,0.0036806,0.6103241,0.0020539,1851.2
