name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_epsilon_0.2_mean,dis,murcko,7028.2,9990.8,-,0.0681202,0.0999887,0.0012551,0.1204059,0.7034524,0.0137684,137.6
