name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,KL_OS_IS,KL_OS_RS
REINVENT_mean,dis,murcko,620549.2,964674.4,-,0.1084507,0.0017583,2.4e-05,0.1848922,0.6432406,0.0002095,202.2,0.07121554133771933,0.11014800110942521
