name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_desired_mean,dis,murcko,281231.6,627783.0,-,0.1250949,0.004646,3.75e-05,0.1407581,0.4516041,0.0010888,700.4
