name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
addcarbon_62.5k_0,sim,csk,"62,500.0",3/38,0.0789474,0.01384,0.003424
addcarbon_62.5k_1,sim,csk,"62,500.0",10/38,0.2631579,0.013424,0.028704
addcarbon_62.5k_2,sim,csk,"62,500.0",13/37,0.3513514,0.013584,0.009888
addcarbon_62.5k_3,sim,csk,"62,500.0",7/35,0.2,0.01392,0.022208
addcarbon_62.5k_4,sim,csk,"62,500.0",4/35,0.1142857,0.013648,0.006528
addcarbon_62.5k_mean,sim,csk,"62,500.0",-,0.2015485,0.0136832,0.0141504
