name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_10k_4,sim,csk,4575,9990,2/35,0.05714285714285714,0.45795795795795796,0.00030039050765995795,0.0004373496610540127,3
