name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
GB_GA_0,sim,csk,2455,10000,17/38,0.4473684210526316,1.8222746275056276,0.4473684210526316,0.2455,0.0163,163
