name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
GB_GA_1,sim,csk,2663,10000,17/38,0.4473684210526316,1.6799414985078167,0.010557894736842105,0.7398861495844875,0.2663,0.0259,259
