unique_scaffold_recall,count_of_occurrence,unique_indicator
C1CCC(C2CCC3CC4C(CC5CCC6CCCCC65)CCCC4CC32)CC1,0,0
C1CCC2C(C1)CC(C1CCCC3CCCC31)C1CCCC21,0,0
C1CCC(C2CC3CCCC3C3CCC4CCCCC4C23)CC1,0,0
C1CCC(C2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)C1,0,0
C1CC(C2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)C1,0,0
C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21,0,0
C1CCC(CCC2CCC3C(CCC4C5CCCC5CC(CCC5CCCCC5)C34)C2)CC1,0,0
C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,43,1
C1CCC(C2CC3C(CCC4CCCC4)CCC3C3CCC4CCCCC4C23)CC1,0,0
C1CCC(CCC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)CC1,0,0
C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,41,1
C1CCC2C(C1)CC(C1CCCC1)C1C3CCCCC3CCC21,0,0
C1CCC(C2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)CC1,0,0
C1CCC(CCC2CCC3C2CC(C2CCCCC2)C2C4CCCCC4CCC32)CC1,0,0
C1CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2C1,0,0
C1CCC(C2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)CC1,5,1
C(CCC1CCC2C(CCC3C4CCCC4CCC23)C1)CC1CCC(C2CC3CCCC3C3CCC4CCCCC4C23)CC1,0,0
C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1,0,0
C1CCC2C(C1)CC(C1CCCC1)C1CCCC21,0,0
C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1,55,1
C1CCC(CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)CC1,0,0
C1CCC(CC2CCCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1,2,1
C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)C1,1,1
C1CCC2C(C1)CC(C1CCCC3CCCCC31)C1CCCC21,0,0
C1CCC(CC23CCCCC2CCC2C4CCCC4CCC23)CC1,0,0
C1CCC2C(C1)CC(C1CCCC1)C1CCCCC21,0,0
C1CCC2C(C1)CCCC2CC1CC2CCCCC2C2CCC3CCCCC3C12,5,1
C1CCC(C2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)C1,0,0
C1CCC(CCC2CC3CCCC3C3CCC4CCCCC4C23)CC1,0,0
C1CCC(CC2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)CC1,3,1
C1CCC(CC2CC3CCCCC3C2C2CCCCC2)CC1,40,1
C1CCC(C2C3CCCC3CC3CC4CCCC4CC32)CC1,0,0
C1CCC(C2CC3C(CCC4CC4)CCC3C3CCC4CCCCC4C23)CC1,0,0
C(CCC1CCC2C(CCC3C4CCCC4CCC23)C1)CC1CCC(C2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)CC1,0,0
C1CC2CCC3C(CCC4CCC5CC5C43)C2C1,0,0
C1CCC(C2CCC3C(CCC34CCCC4)C3CCC4CCCCC4C23)CC1,0,0
C1CCC(CC2CCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1,0,0
C1CCC(C2CC3C(CCC34CCCC4)C3CCC4CCCCC4C23)CC1,0,0
C1CCC(C2CCCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1,8,1
C1CCC(C2CCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)CC2)CC1,1,1
