name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
REINVENT_250k_0,sim,murcko,248248.0,13/115,0.1130435,0.6800055,0.0098812
REINVENT_250k_1,sim,murcko,247558.0,4/100,0.04,0.7988593,6.87e-05
REINVENT_250k_2,sim,murcko,246233.0,8/58,0.137931,0.7188517,0.000134
REINVENT_250k_3,sim,murcko,248734.0,5/51,0.0980392,0.6948949,0.0001648
REINVENT_250k_4,sim,murcko,247349.0,2/40,0.05,0.6762267,0.0002183
REINVENT_250k_mean,sim,murcko,247624.4,-,0.0878027,0.7137676,0.0020934
