name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_250k_0,sim,csk,"41,333.0","249,973.0",21/38,0.5526316,0.1653499,0.0100531,"2,488.0"
GB_GA_mut_r_0.5_250k_1,sim,csk,"46,984.0","249,994.0",22/38,0.5789474,0.1879405,0.0150309,"3,702.0"
GB_GA_mut_r_0.5_250k_2,sim,csk,"51,135.0","249,984.0",13/37,0.3513514,0.2045531,0.0084961,"2,106.0"
GB_GA_mut_r_0.5_250k_3,sim,csk,"47,296.0","249,990.0",20/35,0.5714286,0.1891916,0.0130486,"3,220.0"
GB_GA_mut_r_0.5_250k_4,sim,csk,"44,358.0","249,995.0",17/35,0.4857143,0.1774355,0.003158,787.0
GB_GA_mut_r_0.5_250k_mean,sim,csk,"46,221.2","249,987.2",-,0.5080146,0.1848941,0.0099574,"2,460.6"
