name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.01_100k_4,sim,csk,32107,99992,15/35,0.42857142857142855,0.3210956876550124,0.002536620579713051,0.000467406207154431,253
