name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_100k_0,sim,csk,33283,100000,20/38,0.5263157894736842,0.33283,0.006684384311830555,0.0006012686769082765,664
