name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_epsilon_0.1_1,sim,csk,3726,9979,11/38,0.2894736842105263,0.7769019973444077,0.0068459554538214465,0.6712639479194398,0.3733841066239102,0.05160837759294518,515
