name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.01_250k_0,dis,murcko,124032.0,249998.0,2/92,0.0217391,0.496132,8e-06,2.0
GB_GA_mut_r_0.01_250k_1,dis,murcko,122765.0,249969.0,4/34,0.1176471,0.4911209,6.4e-05,16.0
GB_GA_mut_r_0.01_250k_2,dis,murcko,134773.0,249989.0,3/64,0.046875,0.5391157,0.0003281,82.0
GB_GA_mut_r_0.01_250k_3,dis,murcko,131894.0,249995.0,5/76,0.0657895,0.5275866,0.0008407,210.0
GB_GA_mut_r_0.01_250k_4,dis,murcko,133059.0,249987.0,6/98,0.0612245,0.5322637,0.0006164,154.0
GB_GA_mut_r_0.01_250k_mean,dis,murcko,129304.6,249987.6,-,0.062655,0.5172438,0.0003715,92.8
