name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
addcarbon_0,sim,csk,866.0,"1,000,000.0",3/38,0.0789474,0.000866,0.0031076,0.0034762,"3,098.0"
addcarbon_1,sim,csk,846.0,"1,000,000.0",10/38,0.2631579,0.000846,0.0301091,0.0119617,"29,229.0"
addcarbon_2,sim,csk,861.0,"1,000,000.0",13/37,0.3513514,0.000861,0.0103214,0.0153302,"10,216.0"
addcarbon_3,sim,csk,878.0,"1,000,000.0",7/35,0.2,0.000878,0.0227626,0.0080367,"22,256.0"
addcarbon_4,sim,csk,868.0,"1,000,000.0",4/35,0.1142857,0.000868,0.0064108,0.0046296,"6,370.0"
addcarbon_mean,sim,csk,863.8,"1,000,000.0",-,0.2015485,0.0008638,0.0145423,0.0086869,"14,233.8"
