name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
Molpher_0,dis,csk,104715,916546,15/40,0.375,4.0914476742029315e-07,0.11424958485444266,0.0032906149827722775,3016
