name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
Molpher_2,dis,csk,105240,906891,9/40,0.225,2.4810037810497623e-07,0.11604481685230088,0.00011357483975472246,103
