name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
Molpher_1,dis,csk,119055,1070030,15/23,0.6521739130434783,6.094912414076972e-07,0.11126323561021653,0.0011055764791641355,1183
