name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
Molpher_4,dis,csk,81634,532962,34/43,0.7906976744186046,0.1531703948874404,0.011708151800691232,6240
