name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_desired_3,sim,csk,141861,517808,32/35,0.9142857142857143,0.06444940570598785,0.0001112381423230232,0.4508672602310398,0.27396448104316656,0.021631570002780955,11201
