name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_desired_0,sim,csk,173029.0,501602.0,37/38,0.9736842,0.0562729,0.0009434,4.2956653,0.3449528,0.0259568,13020.0
DrugEx_GT_desired_1,sim,csk,42354.0,119354.0,33/38,0.8684211,0.2050387,0.0017171,1.9138866,0.3548603,0.0244567,2919.0
DrugEx_GT_desired_2,sim,csk,145589.0,528958.0,33/37,0.8918919,0.0612609,0.0002276,0.8956774,0.2752374,0.0116021,6137.0
DrugEx_GT_desired_3,sim,csk,141861.0,517808.0,32/35,0.9142857,0.0644494,0.0001112,0.4508673,0.2739645,0.0216316,11201.0
DrugEx_GT_desired_4,sim,csk,130787.0,494685.0,29/35,0.8285714,0.0633527,7.03e-05,0.2628736,0.2643844,0.0105522,5220.0
DrugEx_GT_desired_mean,sim,csk,126724.0,432481.4,-,0.8953709,0.0900749,0.000614,1.5637941,0.3026799,0.0188399,7699.4
