name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
Molpher_250k_3,sim,cdpkit,195219,250056,14/58,0.2413793103448276,0.7807011229484595,0.0006843147848010085,171,7.171947439870905e-05,0
