TSNE1,TSNE2,set_label,opacity
92.40705,23.754234,Molpher,0.8
64.02713,44.220776,Molpher,0.8
58.527172,-17.10085,Molpher,0.8
49.641136,-23.65621,Molpher,0.8
79.15663,-29.22494,Molpher,0.8
-15.701695,99.28321,Molpher,0.8
-90.54668,36.574665,Molpher,0.8
50.814415,-40.18261,Molpher,0.8
78.99641,-51.839405,Molpher,0.8
64.02547,44.225,Molpher,0.8
29.931984,0.7232467,Molpher,0.8
68.44711,25.023521,Molpher,0.8
87.53697,13.167879,Molpher,0.8
60.20536,43.298084,Molpher,0.8
23.185999,-85.65441,Molpher,0.8
89.04323,-2.6201622,Molpher,0.8
52.04703,53.23244,Molpher,0.8
3.697154,-88.53589,Molpher,0.8
-10.915446,33.712997,Molpher,0.8
-17.35846,98.928406,Molpher,0.8
75.65051,31.604643,Molpher,0.8
52.65504,-7.7714458,Molpher,0.8
53.436165,-64.49296,Molpher,0.8
-35.030884,23.261293,Molpher,0.8
26.875996,-18.927256,Molpher,0.8
-91.56849,44.744194,Molpher,0.8
19.158945,-87.26621,Molpher,0.8
50.221893,32.403316,Molpher,0.8
31.80067,-17.172293,Molpher,0.8
43.867706,1.2546855,Molpher,0.8
44.40612,34.306858,Molpher,0.8
60.864944,-39.66476,Molpher,0.8
20.064781,19.143375,Molpher,0.8
24.21273,-16.745298,Molpher,0.8
59.285423,-20.496315,Molpher,0.8
59.45848,41.51845,Molpher,0.8
-12.068031,-1.6128626,Molpher,0.8
50.181305,-39.488068,Molpher,0.8
94.3455,-27.843243,Molpher,0.8
-58.544075,48.52228,Molpher,0.8
81.133095,-38.42769,Molpher,0.8
78.6422,52.174374,Molpher,0.8
51.696827,-24.839485,Molpher,0.8
-36.099476,100.16547,Molpher,0.8
105.0601,-11.248522,Molpher,0.8
2.29376,-44.61644,Molpher,0.8
53.349358,15.793918,Molpher,0.8
74.863014,59.00985,Molpher,0.8
-22.201088,-28.339897,Molpher,0.8
47.432613,5.8624353,Molpher,0.8
92.81687,-3.3610103,Molpher,0.8
83.32899,-24.930971,Molpher,0.8
36.75103,6.3777685,Molpher,0.8
36.39294,47.07107,Molpher,0.8
67.98155,-57.552525,Molpher,0.8
52.052914,-58.92402,Molpher,0.8
21.912975,20.784508,Molpher,0.8
63.057743,-25.030563,Molpher,0.8
34.904835,6.166424,Molpher,0.8
67.373024,-48.494774,Molpher,0.8
-17.247828,98.82635,Molpher,0.8
50.703598,-2.26823,Molpher,0.8
58.612484,-11.69743,Molpher,0.8
-60.826138,42.698807,Molpher,0.8
-0.30982324,-44.542282,Molpher,0.8
-23.448502,34.98691,Molpher,0.8
93.50873,-28.104824,Molpher,0.8
52.166164,-40.517666,Molpher,0.8
13.088556,-18.111979,Molpher,0.8
58.773544,-47.82688,Molpher,0.8
-51.136337,-22.127512,Molpher,0.8
91.2105,21.921747,Molpher,0.8
60.597202,-42.989277,Molpher,0.8
63.369007,19.16787,Molpher,0.8
20.26727,30.213493,Molpher,0.8
37.62729,-64.644035,Molpher,0.8
17.178171,22.889688,Molpher,0.8
55.873856,-18.0651,Molpher,0.8
-6.449266,15.883127,Molpher,0.8
64.975685,37.115265,Molpher,0.8
-91.00633,37.78407,Molpher,0.8
5.6956577,-88.145996,Molpher,0.8
49.06347,-7.2318597,Molpher,0.8
71.04452,72.889366,Molpher,0.8
36.43594,-68.27567,Molpher,0.8
57.62879,22.680443,Molpher,0.8
19.06031,27.36571,Molpher,0.8
87.28967,20.357008,Molpher,0.8
-49.572067,38.912724,Molpher,0.8
11.290307,-3.8220928,Molpher,0.8
96.59055,-21.787735,Molpher,0.8
83.85538,3.622479,Molpher,0.8
61.71729,53.536297,Molpher,0.8
53.823143,-74.34154,Molpher,0.8
74.83223,59.07494,Molpher,0.8
66.37678,7.341133,Molpher,0.8
85.27112,-30.673334,Molpher,0.8
75.801544,-32.421833,Molpher,0.8
59.8508,-14.688001,Molpher,0.8
69.25282,24.402952,Molpher,0.8
-9.2405205,-0.29977018,Molpher,0.8
40.818237,82.06722,Molpher,0.8
52.36075,53.721394,Molpher,0.8
76.27472,29.128725,Molpher,0.8
76.67129,-46.425404,Molpher,0.8
19.512619,-87.21356,Molpher,0.8
15.565451,-39.4648,Molpher,0.8
-10.728272,-14.73766,Molpher,0.8
24.649525,21.754377,Molpher,0.8
-65.796745,-72.07302,Molpher,0.8
37.528316,27.295637,Molpher,0.8
41.48849,-54.8543,Molpher,0.8
87.33658,20.400585,Molpher,0.8
30.516539,-81.24289,Molpher,0.8
61.746544,53.559902,Molpher,0.8
47.360035,-34.760258,Molpher,0.8
47.126793,-29.156971,Molpher,0.8
51.79805,-43.00481,Molpher,0.8
46.43166,26.463884,Molpher,0.8
80.254234,34.632973,Molpher,0.8
54.024338,-56.971603,Molpher,0.8
73.501045,56.482903,Molpher,0.8
75.399376,-35.383648,Molpher,0.8
-37.124725,103.02211,Molpher,0.8
61.686783,18.72766,Molpher,0.8
76.31419,30.577145,Molpher,0.8
66.53654,-33.840145,Molpher,0.8
54.548824,-24.746828,Molpher,0.8
21.790796,21.067793,Molpher,0.8
23.304619,25.50926,Molpher,0.8
58.116535,20.824638,Molpher,0.8
66.31328,46.977806,Molpher,0.8
44.247864,-20.706457,Molpher,0.8
99.44495,-16.918484,Molpher,0.8
72.01187,72.38968,Molpher,0.8
78.13531,21.666162,Molpher,0.8
62.366787,-40.155186,Molpher,0.8
63.8692,-25.585905,Molpher,0.8
65.08455,-33.06669,Molpher,0.8
-3.71771,24.284071,Molpher,0.8
50.927853,1.0014592,Molpher,0.8
45.629578,-31.614487,Molpher,0.8
78.771904,-55.69643,Molpher,0.8
-4.425469,-31.341307,Molpher,0.8
70.97509,7.6141706,Molpher,0.8
-15.853229,99.2336,Molpher,0.8
52.58328,37.68905,Molpher,0.8
78.85064,-44.122395,Molpher,0.8
55.8077,-57.3098,Molpher,0.8
51.679546,42.454365,Molpher,0.8
-40.67572,90.49526,Molpher,0.8
44.809597,-81.899445,Molpher,0.8
-28.908737,34.622124,Molpher,0.8
94.425224,-27.305569,Molpher,0.8
47.506927,27.528702,Molpher,0.8
68.26376,-30.071402,Molpher,0.8
-54.272537,37.039806,Molpher,0.8
74.906815,59.04457,Molpher,0.8
51.86658,3.7637334,Molpher,0.8
-36.265636,100.209076,Molpher,0.8
-6.503432,35.00588,Molpher,0.8
38.96094,35.79097,Molpher,0.8
78.05732,14.318678,Molpher,0.8
-25.575432,34.881104,Molpher,0.8
-36.15296,99.86142,Molpher,0.8
6.0336857,15.98514,Molpher,0.8
58.68027,-3.6960456,Molpher,0.8
-17.474964,-13.9046335,Molpher,0.8
59.76111,-37.91624,Molpher,0.8
49.618763,-39.363796,Molpher,0.8
56.813377,52.46668,Molpher,0.8
70.28678,72.80947,Molpher,0.8
97.68361,-16.533731,Molpher,0.8
65.81944,44.624683,Molpher,0.8
-39.75625,90.76645,Molpher,0.8
100.76857,-14.0979595,Molpher,0.8
61.230938,-8.56972,Molpher,0.8
66.21748,-34.018925,Molpher,0.8
47.641815,-8.435002,Molpher,0.8
78.99937,-51.860474,Molpher,0.8
72.547775,-41.941254,Molpher,0.8
47.702564,-45.937916,Molpher,0.8
63.30836,-27.285069,Molpher,0.8
32.83129,5.7814164,Molpher,0.8
-5.2759624,-12.133615,Molpher,0.8
20.152506,-2.624432,Molpher,0.8
47.508266,-32.8986,Molpher,0.8
40.837734,42.155285,Molpher,0.8
49.734436,-39.338554,Molpher,0.8
67.02595,53.410282,Molpher,0.8
47.398724,5.78938,Molpher,0.8
62.372997,68.10472,Molpher,0.8
51.831356,-66.1469,Molpher,0.8
6.0662503,16.033646,Molpher,0.8
-38.88356,98.964226,Molpher,0.8
-23.898745,36.425583,Molpher,0.8
33.511486,-82.74298,Molpher,0.8
42.8712,2.7757652,Molpher,0.8
66.36168,-34.62935,Molpher,0.8
85.59806,-7.7332087,Molpher,0.8
43.12621,-1.2892112,Molpher,0.8
59.547623,-47.740734,Molpher,0.8
-12.646781,33.170097,Molpher,0.8
34.50854,26.103745,Molpher,0.8
-57.516056,-26.830046,Molpher,0.8
40.50244,41.962467,Molpher,0.8
103.67319,-8.522407,Molpher,0.8
36.798923,-73.55776,Molpher,0.8
62.04744,41.808117,Molpher,0.8
49.871315,-0.57115823,Molpher,0.8
94.202995,-30.252918,Molpher,0.8
3.8365378,-14.392442,Molpher,0.8
65.43737,-73.094025,Molpher,0.8
54.066864,-6.111874,Molpher,0.8
3.503158,-88.74435,Molpher,0.8
54.481827,-20.149763,Molpher,0.8
-93.206215,38.790348,Molpher,0.8
45.1237,-11.15479,Molpher,0.8
81.74507,13.768387,Molpher,0.8
49.429283,-34.604053,Molpher,0.8
12.202716,-36.322205,Molpher,0.8
40.987915,41.73521,Molpher,0.8
-56.149933,60.283047,Molpher,0.8
75.194115,56.99358,Molpher,0.8
69.486595,29.550354,Molpher,0.8
60.573593,-70.85998,Molpher,0.8
60.556038,-70.82186,Molpher,0.8
36.97872,-73.854675,Molpher,0.8
70.49566,72.15453,Molpher,0.8
78.43152,-40.919147,Molpher,0.8
-27.600027,33.582672,Molpher,0.8
-92.228325,38.399906,Molpher,0.8
48.248783,41.08231,Molpher,0.8
95.41128,30.762026,Molpher,0.8
-91.0472,37.798084,Molpher,0.8
-61.146557,-75.326096,Molpher,0.8
43.689354,-5.417227,Molpher,0.8
98.63618,27.637552,Molpher,0.8
22.363829,11.965599,Molpher,0.8
-21.438097,-66.5582,Molpher,0.8
68.90197,23.180313,Molpher,0.8
43.20756,-2.1777186,Molpher,0.8
44.643753,33.507168,Molpher,0.8
-13.242637,31.705357,Molpher,0.8
42.820816,1.3873812,Molpher,0.8
96.193794,-22.722324,Molpher,0.8
79.81739,-40.806316,Molpher,0.8
69.29867,9.972204,Molpher,0.8
100.14974,-9.414553,Molpher,0.8
86.248474,-33.551994,Molpher,0.8
59.275425,10.242432,Molpher,0.8
42.596607,-82.09931,Molpher,0.8
49.670578,-46.727673,Molpher,0.8
49.34967,-70.273,Molpher,0.8
74.64379,33.40592,Molpher,0.8
101.349754,-9.627478,Molpher,0.8
75.51657,-44.4403,Molpher,0.8
84.877396,-41.64291,Molpher,0.8
50.629917,0.79072505,Molpher,0.8
18.84507,0.3383914,Molpher,0.8
75.187805,59.8632,Molpher,0.8
60.93044,22.91581,Molpher,0.8
-4.722867,24.871906,Molpher,0.8
-53.802288,-29.64241,Molpher,0.8
59.86146,-68.983894,Molpher,0.8
-28.519135,101.21244,Molpher,0.8
69.799835,72.47906,Molpher,0.8
50.685192,-39.868122,Molpher,0.8
-4.3598657,26.674675,Molpher,0.8
61.254093,-9.658628,Molpher,0.8
-4.15112,-69.71484,Molpher,0.8
88.45475,14.055875,Molpher,0.8
73.3543,-31.873522,Molpher,0.8
32.458717,-82.92679,Molpher,0.8
-6.9838963,-7.761181,Molpher,0.8
51.5767,-24.636898,Molpher,0.8
74.70953,31.267298,Molpher,0.8
28.313583,-20.35068,Molpher,0.8
-62.60395,47.4685,Molpher,0.8
92.34578,23.834085,Molpher,0.8
41.922558,0.2469846,Molpher,0.8
-31.54823,-35.60489,Molpher,0.8
79.96256,28.668526,Molpher,0.8
69.41557,29.35907,Molpher,0.8
-12.332446,-21.94189,Molpher,0.8
65.339294,54.488724,Molpher,0.8
32.501717,-68.04974,Molpher,0.8
-10.245014,-4.9229817,Molpher,0.8
44.735786,-22.05083,Molpher,0.8
24.498455,25.269072,Molpher,0.8
32.078472,-57.967434,Molpher,0.8
72.150154,72.452446,Molpher,0.8
-93.16243,38.73565,Molpher,0.8
57.641354,9.478605,Molpher,0.8
78.115265,-38.547356,Molpher,0.8
-16.528929,100.78869,Molpher,0.8
49.19821,27.659195,Molpher,0.8
68.19627,-49.625217,Molpher,0.8
-39.475685,92.47166,Molpher,0.8
54.745693,54.16038,Molpher,0.8
57.292427,9.60166,Molpher,0.8
96.742836,-21.580057,Molpher,0.8
92.33363,23.861992,Molpher,0.8
-17.001997,99.282745,Molpher,0.8
36.780075,47.248722,Molpher,0.8
65.71133,-75.28996,Molpher,0.8
87.25915,-8.523729,Molpher,0.8
-8.710421,2.7829657,Molpher,0.8
82.17251,12.607315,Molpher,0.8
-36.121723,99.94691,Molpher,0.8
53.10001,-20.409008,Molpher,0.8
80.391846,12.691404,Molpher,0.8
92.79408,-8.447479,Molpher,0.8
91.61488,4.688767,Molpher,0.8
-58.198418,47.020893,Molpher,0.8
104.41179,-22.003778,Molpher,0.8
23.449247,-90.21447,Molpher,0.8
81.40587,13.024119,Molpher,0.8
70.78451,72.38153,Molpher,0.8
76.819016,-39.8026,Molpher,0.8
70.60946,69.95742,Molpher,0.8
75.13492,-28.73471,Molpher,0.8
44.740376,-21.552315,Molpher,0.8
69.867584,72.46657,Molpher,0.8
79.025154,58.24619,Molpher,0.8
77.07198,-20.861347,Molpher,0.8
38.263775,41.2392,Molpher,0.8
50.058994,52.53808,Molpher,0.8
79.24768,-40.262867,Molpher,0.8
79.12369,54.080418,Molpher,0.8
74.91568,59.05182,Molpher,0.8
50.971256,-66.05666,Molpher,0.8
10.913847,-14.508105,Molpher,0.8
56.905075,-68.46418,Molpher,0.8
55.98783,42.278915,Molpher,0.8
98.64839,27.581257,Molpher,0.8
66.18462,35.792496,Molpher,0.8
23.17397,-16.945276,Molpher,0.8
75.96279,-30.56455,Molpher,0.8
0.27052882,-58.076374,Molpher,0.8
73.04609,71.15972,Molpher,0.8
60.64348,40.407333,Molpher,0.8
49.872383,-72.446266,Molpher,0.8
60.699745,-26.975399,Molpher,0.8
77.139534,-45.481445,Molpher,0.8
49.358437,-46.640724,Molpher,0.8
59.684177,11.422927,Molpher,0.8
59.7699,-47.525276,Molpher,0.8
5.3250957,-35.05847,Molpher,0.8
52.757767,-25.303267,Molpher,0.8
74.81384,25.227224,Molpher,0.8
66.271225,-7.860512,Molpher,0.8
75.68151,23.126675,Molpher,0.8
78.24898,-40.8349,Molpher,0.8
72.80863,67.20032,Molpher,0.8
65.79145,47.10922,Molpher,0.8
-6.542076,15.498138,Molpher,0.8
56.13445,50.198338,Molpher,0.8
51.434174,-39.988205,Molpher,0.8
30.427689,-81.43936,Molpher,0.8
38.952522,36.073833,Molpher,0.8
22.855988,-89.36194,Molpher,0.8
49.597446,53.083584,Molpher,0.8
62.3433,19.654871,Molpher,0.8
62.48702,-71.35012,Molpher,0.8
22.930386,-87.21458,Molpher,0.8
28.543331,-20.339804,Molpher,0.8
80.93067,12.013353,Molpher,0.8
53.833534,-37.246933,Molpher,0.8
64.7593,52.12831,Molpher,0.8
78.60751,-38.412014,Molpher,0.8
-36.291153,100.24692,Molpher,0.8
33.104607,2.80832,Molpher,0.8
53.560497,27.264751,Molpher,0.8
52.8537,-37.457367,Molpher,0.8
-71.230835,-29.044065,Molpher,0.8
65.96263,46.9768,Molpher,0.8
-2.006662,-92.31577,Molpher,0.8
-7.321725,5.961446,Molpher,0.8
-1.6674532,-92.93767,Molpher,0.8
65.68982,46.125534,Molpher,0.8
91.18113,21.319109,Molpher,0.8
44.56099,-33.130703,Molpher,0.8
77.04313,-55.22292,Molpher,0.8
56.970848,-17.818853,Molpher,0.8
-73.696846,58.9925,Molpher,0.8
79.7227,30.404356,Molpher,0.8
54.94977,53.446125,Molpher,0.8
-45.416466,-48.318703,Molpher,0.8
55.375015,-47.35976,Molpher,0.8
89.57233,-5.5816298,Molpher,0.8
-1.8093222,-92.07421,Molpher,0.8
52.36098,-6.8706307,Molpher,0.8
87.353615,-4.668608,Molpher,0.8
43.29657,0.018171253,Molpher,0.8
56.97,-68.43641,Molpher,0.8
57.916107,-16.29113,Molpher,0.8
-7.4074183,101.356415,Molpher,0.8
39.47448,11.374406,Molpher,0.8
49.122997,27.682632,Molpher,0.8
21.627789,-12.208508,Molpher,0.8
33.430405,-83.62313,Molpher,0.8
68.19032,-49.605423,Molpher,0.8
66.27797,-41.20693,Molpher,0.8
-60.623833,-29.070272,Molpher,0.8
46.61133,-13.060456,Molpher,0.8
44.3391,-33.990513,Molpher,0.8
50.399773,-68.67041,Molpher,0.8
104.89986,-7.458302,Molpher,0.8
82.98838,12.188016,Molpher,0.8
39.16024,12.009212,Molpher,0.8
50.759983,-0.8197429,Molpher,0.8
75.67158,23.121363,Molpher,0.8
81.694145,13.79555,Molpher,0.8
64.93686,53.83875,Molpher,0.8
81.286896,-50.738632,Molpher,0.8
31.704655,-26.029663,Molpher,0.8
84.84886,-28.325735,Molpher,0.8
-1.7860376,-89.58618,Molpher,0.8
35.533073,25.549282,Molpher,0.8
1.0405577,-88.783455,Molpher,0.8
66.60363,-39.299732,Molpher,0.8
67.64444,28.646564,Molpher,0.8
-62.64725,46.951473,Molpher,0.8
-17.243378,96.773674,Molpher,0.8
45.1385,36.967335,Molpher,0.8
71.04945,72.862274,Molpher,0.8
98.981895,-12.290187,Molpher,0.8
41.904095,12.470751,Molpher,0.8
78.71591,-40.741837,Molpher,0.8
-58.503387,47.544994,Molpher,0.8
15.891959,-11.06677,Molpher,0.8
97.01552,31.281723,Molpher,0.8
48.759922,-21.791271,Molpher,0.8
15.898065,-33.372948,Molpher,0.8
-22.642826,34.54233,Molpher,0.8
58.910828,43.926987,Molpher,0.8
32.561035,-6.6356926,Molpher,0.8
32.491055,-68.05153,Molpher,0.8
67.609985,5.176374,Molpher,0.8
61.40646,53.528095,Molpher,0.8
35.31331,24.75044,Molpher,0.8
45.18341,35.14579,Molpher,0.8
51.79374,28.589066,Molpher,0.8
-29.141603,33.616547,Molpher,0.8
50.79655,-1.2965248,Molpher,0.8
57.237995,21.673231,Molpher,0.8
66.794525,46.982487,Molpher,0.8
98.58362,27.74397,Molpher,0.8
47.275745,-45.07592,Molpher,0.8
84.97661,-28.385874,Molpher,0.8
51.13545,52.80813,Molpher,0.8
74.57095,56.368744,Molpher,0.8
79.66137,12.500209,Molpher,0.8
-39.254734,91.20043,Molpher,0.8
74.03915,57.59445,Molpher,0.8
43.191128,17.80172,Molpher,0.8
2.5189877,-26.064539,Molpher,0.8
18.71525,29.876665,Molpher,0.8
64.01193,-40.923786,Molpher,0.8
-91.765434,41.19693,Molpher,0.8
-1.7344835,-92.15808,Molpher,0.8
66.447105,-41.346954,Molpher,0.8
63.330235,-72.03124,Molpher,0.8
50.00753,-69.108086,Molpher,0.8
44.98588,36.64593,Molpher,0.8
38.438675,11.972243,Molpher,0.8
83.63271,-25.950777,Molpher,0.8
61.33302,-28.885057,Molpher,0.8
36.633755,-21.19532,Molpher,0.8
88.51133,-3.3557975,Molpher,0.8
85.50323,10.4955435,Molpher,0.8
99.60255,13.004438,Molpher,0.8
-19.015278,101.00172,Molpher,0.8
63.99516,34.25467,Molpher,0.8
74.79522,56.93024,Molpher,0.8
74.311485,31.277597,Molpher,0.8
87.821686,-7.2202306,Molpher,0.8
58.182014,-16.848879,Molpher,0.8
59.039066,-47.885452,Molpher,0.8
-3.3739824,-45.259945,Molpher,0.8
64.977455,41.389683,Molpher,0.8
-15.746461,102.08019,Molpher,0.8
-39.175095,92.21541,Molpher,0.8
53.33618,-60.110924,Molpher,0.8
97.65426,-18.351025,Molpher,0.8
79.93365,-38.539932,Molpher,0.8
36.325256,-68.23262,Molpher,0.8
-89.45074,41.42733,Molpher,0.8
103.84711,-9.510626,Molpher,0.8
22.262575,-86.01699,Molpher,0.8
-28.675476,34.488117,Molpher,0.8
55.40873,37.77409,Molpher,0.8
32.774887,-13.469405,Molpher,0.8
97.142525,-11.482692,Molpher,0.8
78.99463,23.88301,Molpher,0.8
50.71559,-40.065575,Molpher,0.8
105.98671,-6.113619,Molpher,0.8
81.58019,58.38109,Molpher,0.8
54.619072,49.591057,Molpher,0.8
48.20029,41.060642,Molpher,0.8
96.132835,-16.677387,Molpher,0.8
-33.79637,-17.281902,Molpher,0.8
-65.781784,-72.0723,Molpher,0.8
64.42376,54.44537,Molpher,0.8
43.148655,13.31782,Molpher,0.8
67.26523,-59.433437,Molpher,0.8
20.046629,13.148105,Molpher,0.8
0.71245307,-39.02914,Molpher,0.8
58.37653,-47.470715,Molpher,0.8
39.58924,41.539825,Molpher,0.8
104.94841,-8.101308,Molpher,0.8
-24.355822,63.31807,Molpher,0.8
-21.44158,-33.34481,Molpher,0.8
32.39111,-81.16108,Molpher,0.8
66.31218,46.95782,Molpher,0.8
103.74335,-8.46981,Molpher,0.8
64.06072,44.070896,Molpher,0.8
69.75567,-60.661327,Molpher,0.8
-15.889488,101.00804,Molpher,0.8
64.271835,35.236134,Molpher,0.8
66.44524,-33.8203,Molpher,0.8
69.27504,-26.067808,Molpher,0.8
52.56845,-20.581518,Molpher,0.8
53.75027,-74.356094,Molpher,0.8
67.666176,-59.47412,Molpher,0.8
16.818203,-30.344044,Molpher,0.8
92.46187,-14.022625,Molpher,0.8
-10.992857,32.514248,Molpher,0.8
95.33612,-22.927523,Molpher,0.8
82.671936,15.252124,Molpher,0.8
39.46832,12.334497,Molpher,0.8
-57.90186,58.92839,Molpher,0.8
50.95057,3.190974,Molpher,0.8
54.770973,-19.470848,Molpher,0.8
54.91676,-58.380444,Molpher,0.8
66.59577,-39.330322,Molpher,0.8
73.68852,60.314026,Molpher,0.8
46.845596,-12.8678,Molpher,0.8
72.781204,73.00105,Molpher,0.8
69.87902,30.618244,Molpher,0.8
75.59242,-35.486588,Molpher,0.8
81.03701,36.233524,Molpher,0.8
76.267815,-10.431931,Molpher,0.8
56.329872,-58.44459,Molpher,0.8
52.497368,37.873745,Molpher,0.8
73.13088,68.55616,Molpher,0.8
105.453316,-8.560642,Molpher,0.8
47.363697,-10.463415,Molpher,0.8
48.767105,-67.6335,Molpher,0.8
90.6941,-8.181147,Molpher,0.8
71.76804,71.15801,Molpher,0.8
69.29449,25.425478,Molpher,0.8
64.82546,35.960423,Molpher,0.8
-38.753006,34.23742,Molpher,0.8
-21.856634,-40.68897,Molpher,0.8
91.17814,19.829233,Molpher,0.8
63.986122,-25.423145,Molpher,0.8
84.80865,-54.910812,Molpher,0.8
97.68387,14.869715,Molpher,0.8
51.733994,36.04635,Molpher,0.8
56.134483,-22.344046,Molpher,0.8
54.713943,17.395308,Molpher,0.8
92.42886,23.759516,Molpher,0.8
59.113125,-18.582792,Molpher,0.8
20.776318,-40.582603,Molpher,0.8
101.63785,-27.802708,Molpher,0.8
48.356915,41.1297,Molpher,0.8
44.377037,-39.565956,Molpher,0.8
-30.536133,99.28997,Molpher,0.8
45.34675,-33.223675,Molpher,0.8
49.60185,53.116512,Molpher,0.8
43.790573,31.063843,Molpher,0.8
55.582317,49.710835,Molpher,0.8
68.657814,8.499801,Molpher,0.8
36.26619,-28.014044,Molpher,0.8
97.17759,-15.739912,Molpher,0.8
53.08686,51.41458,Molpher,0.8
69.86653,30.59681,Molpher,0.8
72.872856,6.2828703,Molpher,0.8
102.92221,-6.6493535,Molpher,0.8
-73.15308,59.166496,Molpher,0.8
69.8484,2.624574,Molpher,0.8
82.0622,32.707676,Molpher,0.8
61.525414,-28.689789,Molpher,0.8
96.66609,-21.675028,Molpher,0.8
49.491745,-64.9531,Molpher,0.8
-19.589148,100.96083,Molpher,0.8
61.597942,53.603325,Molpher,0.8
64.148834,-16.40882,Molpher,0.8
9.174394,-76.92462,Molpher,0.8
70.28734,71.93927,Molpher,0.8
86.735176,-31.242392,Molpher,0.8
83.51715,-53.187775,Molpher,0.8
36.751396,-11.455278,Molpher,0.8
4.278349,-31.443121,Molpher,0.8
37.863888,48.194035,Molpher,0.8
-18.556522,101.74973,Molpher,0.8
73.51214,56.52022,Molpher,0.8
86.31373,25.408579,Molpher,0.8
43.264244,35.36945,Molpher,0.8
69.55424,12.584981,Molpher,0.8
56.835915,-15.788134,Molpher,0.8
78.537155,-22.179903,Molpher,0.8
42.77316,-38.78659,Molpher,0.8
70.17521,12.204922,Molpher,0.8
-55.603268,37.184116,Molpher,0.8
54.394646,17.525854,Molpher,0.8
11.691879,-6.5356197,Molpher,0.8
94.15719,-27.974306,Molpher,0.8
52.812157,15.766487,Molpher,0.8
47.333866,-28.39848,Molpher,0.8
74.091545,-42.70319,Molpher,0.8
-24.988176,34.806065,Molpher,0.8
52.627987,-20.742767,Molpher,0.8
59.346127,42.36398,Molpher,0.8
32.408157,-81.522194,Molpher,0.8
65.235435,-71.89983,Molpher,0.8
67.89077,-59.54942,Molpher,0.8
52.71738,-20.721664,Molpher,0.8
74.35098,-16.522762,Molpher,0.8
67.66656,25.704954,Molpher,0.8
58.369026,-68.786194,Molpher,0.8
-38.817806,92.170044,Molpher,0.8
38.199738,4.812397,Molpher,0.8
91.67478,-15.154574,Molpher,0.8
37.472504,24.214775,Molpher,0.8
78.042244,24.556625,Molpher,0.8
76.43003,-43.578407,Molpher,0.8
68.794205,24.148003,Molpher,0.8
38.02071,23.831097,Molpher,0.8
100.19783,14.769561,Molpher,0.8
-74.14193,60.199455,Molpher,0.8
41.413586,7.645675,Molpher,0.8
83.364845,-25.622087,Molpher,0.8
70.44389,-2.9869003,Molpher,0.8
22.167265,-86.274605,Molpher,0.8
-42.69039,30.539757,Molpher,0.8
43.071312,-82.70208,Molpher,0.8
-0.8270418,-55.09736,Molpher,0.8
63.887875,-73.672485,Molpher,0.8
48.60175,6.4057903,Molpher,0.8
58.345333,-49.62554,Molpher,0.8
75.56808,21.843975,Molpher,0.8
37.398453,-74.21106,Molpher,0.8
11.61283,-6.7352414,Molpher,0.8
43.13118,-2.4039307,Molpher,0.8
47.128532,-34.742287,Molpher,0.8
32.77779,26.791035,Molpher,0.8
49.239567,27.556747,Molpher,0.8
76.26577,59.06891,Molpher,0.8
59.018303,20.961008,Molpher,0.8
52.537907,-7.958203,Molpher,0.8
96.79348,-21.637218,Molpher,0.8
43.88132,-0.71501875,Molpher,0.8
70.94729,73.495384,Molpher,0.8
65.866356,55.67604,Molpher,0.8
50.43833,20.347288,Molpher,0.8
45.49988,84.70731,Molpher,0.8
44.54303,-84.144875,Molpher,0.8
82.00481,-28.508322,Molpher,0.8
59.61233,41.79625,Molpher,0.8
66.85936,-30.057556,Molpher,0.8
79.689095,-56.152035,Molpher,0.8
-71.91899,64.348434,Molpher,0.8
60.79569,-39.32368,Molpher,0.8
50.04995,55.064228,Molpher,0.8
-55.684338,60.089294,Molpher,0.8
18.614548,29.85742,Molpher,0.8
-29.260847,100.32774,Molpher,0.8
-28.682413,100.94584,Molpher,0.8
32.530956,-17.635344,Molpher,0.8
-10.771629,-18.070261,Molpher,0.8
54.31735,-58.30756,Molpher,0.8
86.58587,12.396265,Molpher,0.8
86.266426,25.427032,Molpher,0.8
38.327972,-53.424328,Molpher,0.8
85.42893,-33.2059,Molpher,0.8
38.961838,-15.848754,Molpher,0.8
27.865362,22.720835,Molpher,0.8
46.48506,26.866007,Molpher,0.8
92.42277,-2.852142,Molpher,0.8
59.345394,-11.9248,Molpher,0.8
16.358915,-32.525444,Molpher,0.8
-8.34502,-32.6984,Molpher,0.8
68.889565,22.882965,Molpher,0.8
-23.910603,52.827866,Molpher,0.8
82.016045,-28.632206,Molpher,0.8
72.79402,68.14754,Molpher,0.8
62.77045,-72.03303,Molpher,0.8
-23.720505,-10.371308,Molpher,0.8
54.393833,-16.343287,Molpher,0.8
76.88423,22.568075,Molpher,0.8
-10.465468,-5.0142517,Molpher,0.8
-36.121807,99.74853,Molpher,0.8
60.08363,-50.0665,Molpher,0.8
21.355198,30.600052,Molpher,0.8
100.57793,14.716697,Molpher,0.8
55.763435,-70.80808,Molpher,0.8
59.284344,-47.977097,Molpher,0.8
-51.51843,-22.330933,Molpher,0.8
75.98961,-58.94049,Molpher,0.8
74.14316,-42.682625,Molpher,0.8
47.692585,0.39714152,Molpher,0.8
59.3217,17.487679,Molpher,0.8
-60.835285,49.618675,Molpher,0.8
79.41767,28.845995,Molpher,0.8
