name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.01_500k_1,dis,murcko,215906,499947,5/34,0.14705882352941177,0.431857776924354,4.400660099014852e-05,2.3158762580997773e-05,22
