name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.6_62.5k_1,sim,murcko,61715,35/93,0.3763440860215054,0.6496961840719436,0.004198057178189629
