name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_500k_0,dis,murcko,4971.0,500000.0,0/106,0.0,0.009942,0.0,0.0,0.0
addcarbon_500k_1,dis,murcko,5305.0,500000.0,1/96,0.0104167,0.01061,0.0007165,0.0001885,358.0
addcarbon_500k_2,dis,murcko,4450.0,500000.0,11/102,0.1078431,0.0089,0.0007506,0.002478,375.0
addcarbon_500k_3,dis,murcko,5512.0,500000.0,0/62,0.0,0.011024,0.0,0.0,0.0
addcarbon_500k_4,dis,murcko,5476.0,500000.0,2/71,0.028169,0.010952,0.000126,0.0003654,63.0
addcarbon_500k_mean,dis,murcko,5142.8,500000.0,-,0.0292858,0.0102856,0.0003186,0.0006064,159.2
