name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_mut_r_0.01_62.5k_0,dis,csk,"60,805.0",21/40,0.525,0.1563852,0.011134
GB_GA_mut_r_0.01_62.5k_1,dis,csk,"60,597.0",14/23,0.6086957,0.1489348,0.0021288
GB_GA_mut_r_0.01_62.5k_2,dis,csk,"60,860.0",13/40,0.325,0.1632271,0.002021
GB_GA_mut_r_0.01_62.5k_3,dis,csk,"60,736.0",20/37,0.5405405,0.1459925,0.0287474
GB_GA_mut_r_0.01_62.5k_4,dis,csk,"60,088.0",29/43,0.6744186,0.1499967,0.0349654
GB_GA_mut_r_0.01_62.5k_mean,dis,csk,"60,617.2",-,0.534731,0.1529072,0.0157993
