name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_0,dis,murcko,693078,1000000,14/101,0.13861386138613863,0.693078,0.003156,3156
