name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_4,dis,murcko,685372,1000000,33/108,0.3055555555555556,0.685372,0.002277,2277
