name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
addcarbon_250k_0,dis,cdpkit,10473,250000,35/275,0.12727272727272726,0.041892,0.013968429078992196,3444,0.003353132784058249,0
