name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_100k_2,sim,murcko,5381,100000,11/65,0.16923076923076924,0.05381,0.0018233184395599993,0.002048417132216015,182
