name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_10k_0,sim,murcko,9254,9886,11/172,0.06395348837209303,0.9360712118146874,0.005901505901505902,0.0011900897976847343,58
