name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
REINVENT_3,dis,csk,146386,963304,24/37,0.6486486486486487,0.04431083905897071,0.0001541990280747724,0.6100697006419901,0.15196241269630356,0.0065804771910009715,6339
