name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_10k_3,sim,csk,725,10000,7/35,0.2,0.0725,0.024800163968026236,0.009749303621169917,242
